compound_name,pubchem_id,isomeric_smiles,source,flavor
primidone,4909,CCC1(C(=O)NCNC1=O)C2=CC=CC=C2,BitterSweet,tasteless
StrONtIUM CArbONAtE,15407,C(=O)([O-])[O-].[Sr+2],BitterSweet,tasteless
4-Chlorophenyl phenyl sulfone,6621,C1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)Cl,BitterSweet,tasteless
MAGNESIUM StEArAtE,11177,CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].[Mg+2],BitterSweet,tasteless
bArIUM CArbONAtE,10563,C(=O)([O-])[O-].[ba+2],BitterSweet,tasteless
bisacodyl,2391,CC(=O)OC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC(=O)C)C3=CC=CC=N3,BitterSweet,tasteless
phenacemide,4753,C1=CC=C(C=C1)CC(=O)NC(=O)N,BitterSweet,tasteless
butyl phthalyl butyl glycolate,6819,CCCCOC(=O)COC(=O)C1=CC=CC=C1C(=O)OCCCC,BitterSweet,tasteless
furosemide,3440,C1=COC(=C1)CNC2=CC(=C(C=C2C(=O)O)S(=O)(=O)N)Cl,BitterSweet,tasteless
metolazone,4170,CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl,BitterSweet,tasteless
triolein,5497163,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(OC(=O)CCCCCCC/C=C\CCCCCCCC)COC(=O)CCCCCCC/C=C\CCCCCCCC,BitterSweet,tasteless
allantoin,204,C1(C(=O)NC(=O)N1)NC(=O)N,BitterSweet,tasteless
Argentous cyanide,2724003,[C-]#N.[Ag+],BitterSweet,tasteless
ethylestrenol,13765,CC[C@@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CCCC[C@H]34)C)O,BitterSweet,tasteless
Lauroyl peroxide,7773,CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,BitterSweet,tasteless
SULfUr HEXAfLUOrIDE,17358,fS(f)(f)(f)(f)f,BitterSweet,tasteless
6-aminohexanoic acid,564,C(CCC(=O)O)CCN,BitterSweet,tasteless
droperidol,3168,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)f,BitterSweet,tasteless
sulfasalazine,5339,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N/N=C/3\C=CC(=O)C(=C3)C(=O)O,BitterSweet,tasteless
DL-DOpA,836,C1=CC(=C(C=C1CC(C(=O)O)N)O)O,BitterSweet,tasteless
CALCIUM GLUCONAtE,9290,C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Ca+2],BitterSweet,tasteless
Mephobarbital,8271,CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,BitterSweet,tasteless
CALUStErONE,28204,C[C@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]([C@]4(CC3)C)(C)O)C,BitterSweet,tasteless
trIStEArIN,11146,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,BitterSweet,tasteless
CArbrOMAL,6488,CCC(CC)(C(=O)NC(=O)N)br,BitterSweet,tasteless
Lysergide,5761,CCN(CC)C(=O)[C@H]1CN([C@@H]2CC3=CNC4=CC=CC(=C34)C2=C1)C,BitterSweet,tasteless
hexachlorophene,3598,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,BitterSweet,tasteless
pHENOtHIAZINE,7108,C1=CC=C2C(=C1)NC3=CC=CC=C3S2,BitterSweet,tasteless
Cinnamyl isobutyrate,5355851,CC(C)C(=O)OC/C=C/C1=CC=CC=C1,BitterSweet,sweet
buxinol,5368491,CCCCC/C(=C\C1=CC=CC=C1)/CO,BitterSweet,sweet
"3-Methylcyclopentane-1,2-dione",61209,CC1CCC(=O)C1=O,BitterSweet,sweet
3-prOpYLIDENEpHtHALIDE,5373603,CC/C=C\1/C2=CC=CC=C2C(=O)O1,BitterSweet,sweet
DL-HIStIDINE,773,C1=C(NC=N1)CC(C(=O)O)N,BitterSweet,bitter
3-pYrIDINEMEtHANOL,7510,C1=CC(=CN=C1)CO,BitterSweet,bitter
2-(Ethylthio)pyridine,412543,CCSC1=CC=CC=N1,BitterSweet,bitter
2-Methyl-6-vinylpyridine,70735,CC1=CC=CC(=N1)C=C,BitterSweet,bitter
Glycol stearate,24762,CCCCCCCCCCCCCCCCCC(=O)OCCO,BitterSweet,bitter
6982-72-5,13220327,CC1=CC=C(N1)C(=O)C,BitterSweet,bitter
7-MEtHYL-2-bENZOfUrANCArbOXALDEHYDE,10511153,CC1=CC=CC2=C1OC(=C2)C=O,BitterSweet,bitter
35250-69-2,12280549,CC1=CC=C(N1C)C(=O)C,BitterSweet,bitter
3-pyridinecarboxaldehyde,10371,C1=CC(=CN=C1)C=O,BitterSweet,bitter
thymohydroquinone,95779,CC1=CC(=C(C=C1O)C(C)C)O,BitterSweet,bitter
2-[2-(methylsulfanyl)ethyl]pyridine,265900,CSCCC1=CC=CC=N1,BitterSweet,bitter
2-benzoylpyridine,7038,C1=CC=C(C=C1)C(=O)C2=CC=CC=N2,BitterSweet,bitter
2-(2-Ethoxyethyl)pyridine,98758,CCOCCC1=CC=CC=N1,BitterSweet,bitter
4-bENZYLpYrIDINE,16458,C1=CC=C(C=C1)CC2=CC=NC=C2,BitterSweet,bitter
"1,3-Octanediol",90927,CCCCCC(CCO)O,BitterSweet,bitter
".alpha.-D-Glucopyranose, pentaacetate",79064,CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C,BitterSweet,bitter
2-methyl-3-propylquinoxaline,2826633,CCCC1=NC2=CC=CC=C2N=C1C,BitterSweet,bitter
2-methyl-3-pentylquinoxaline,236281,CCCCCC1=NC2=CC=CC=C2N=C1C,BitterSweet,bitter
Dibenzyl sulfide,10867,C1=CC=C(C=C1)CSCC2=CC=CC=C2,BitterSweet,bitter
4-pHENYLpYrIDINE,13651,C1=CC=C(C=C1)C2=CC=NC=C2,BitterSweet,bitter
5-Methyl-2-phenyl-2-hexenal,5370602,CC(C)C/C=C(\C=O)/C1=CC=CC=C1,BitterSweet,bitter
"2,6-Diacetylpyridine",70790,CC(=O)C1=NC(=CC=C1)C(=O)C,BitterSweet,bitter
2-Acetylbenzofuran,15435,CC(=O)C1=CC2=CC=CC=C2O1,BitterSweet,bitter
Isocyclogeraniol,109458,CC1CC(=CC(C1CO)C)C,BitterSweet,bitter
trimethyl citrate,74112,COC(=O)CC(CC(=O)OC)(C(=O)OC)O,BitterSweet,bitter
2-Ethyl-3-methylquinoxaline,599066,CCC1=NC2=CC=CC=C2N=C1C,BitterSweet,bitter
6-Methyl-2-pyridinemethanol,70736,CC1=NC(=CC=C1)CO,BitterSweet,bitter
4-benzoylpyridine,26731,C1=CC=C(C=C1)C(=O)C2=CC=NC=C2,BitterSweet,bitter
4-(5-Methyl-2-furyl)-2-butanone,524268,CC1=CC=C(O1)CCC(=O)C,BitterSweet,bitter
Zapoterin,441812,c1occc1[C@H](OC(=O)[C@H]([C@]234)O4)[C@]3(C)C[C@H](O)[C@H]5[C@@]2(C)C(=O)C[C@@H]6[C@]5(C)C=CC(=O)OC6(C)C,BitterSweet,bitter
picrasin C,182145,CC(=O)O[C@@H]1[C@@H](OC)[C@H](C)[C@@H]([C@@]2(C)[C@H]1[C@@]34C)CC(=O)O[C@@H]2C[C@H]4[C@H](C)C[C@@H](C3=O)O,BitterSweet,bitter
Obacunone,119041,c1occc1[C@H](OC(=O)[C@H]([C@]234)O4)[C@]3(C)CC[C@H]5[C@@]2(C)C(=O)C[C@@H]6[C@]5(C)C=CC(=O)OC6(C)C,BitterSweet,bitter
Nigakihemiacetal A,441803,C[C@]12[C@@H]3[C@]4(C)[C@H]([C@](C)(O)[C@@H]([C@H]3O)OC)C[C@@H](O)O[C@@H]4C[C@H]2[C@H](C)C=C(C1=O)OC,BitterSweet,bitter
Neoquassin,72964,C[C@]12[C@@H]3[C@]4(C)[C@H](C(C)=C(C3=O)OC)C[C@@H](O)O[C@@H]4C[C@H]2[C@H](C)C=C(C1=O)OC,BitterSweet,bitter
Ichangin,441801,C[C@]12C(=O)C[C@@H](C(C)(C)O)[C@]3([C@@H](O)CC(=O)OC3)[C@H]2CC[C@@]4(C)[C@@H](OC(=O)[C@H]([C@]145)O5)c6ccoc6,BitterSweet,bitter
Glaucarubinone,441796,[C@@]123[C@@H]4[C@@](O)(OC1)[C@H](O)[C@H](C)[C@@H]2[C@@H](OC(=O)[C@@](C)(O)CC)C(=O)O[C@@H]3C[C@@H]5[C@]4(C)[C@H](O)C(=O)C=C5C,BitterSweet,bitter
Glaucarubin,441794,[C@@]123[C@@H]4[C@@](O)(OC1)[C@H](O)[C@H](C)[C@@H]2[C@@H](OC(=O)[C@@](C)(O)CC)C(=O)O[C@@H]3C[C@@H]5[C@]4(C)[C@H](O)[C@@H](O)C=C5C,BitterSweet,bitter
Eurycomalactone,441793,C[C@@]12[C@H]3C(=O)O[C@H]([C@@H]3C)[C@H](O)[C@@H]2[C@]4(C)[C@@H](CC1=O)C(C)=CC(=O)[C@H]4O,BitterSweet,bitter
Chaparrolide,441792,C[C@@]12[C@@H]3[C@]4(C)[C@H]([C@@H](C)[C@@H](C3=O)O)CC(=O)O[C@@H]4C[C@H]1[C@H](C)C[C@H](O)[C@H]2O,BitterSweet,bitter
Ailanthone,72965,[C@@]123[C@@H]4[C@@](O)(OC1)[C@H](O)C(=C)[C@@H]2CC(=O)O[C@@H]3C[C@@H]5[C@]4(C)[C@H](O)C(=O)C=C5C,BitterSweet,bitter
Cucurbitacin S,119287,C[C@@H]1C(=O)C[C@@H](C(C)(C)O)O[C@H](C2)[C@H]1[C@](C)([C@@]23C)CC(=O)[C@]4(C)[C@H]3CC=C5[C@H]4C=C(O)C(=O)C5(C)C,BitterSweet,bitter
Cucurbitacin L,441820,CC(C)(O)CCC(=O)[C@](C)(O)[C@@H]([C@@H](C1)O)[C@](C)([C@@]12C)CC(=O)[C@]3(C)[C@H]2CC=C4[C@H]3C=C(O)C(=O)C4(C)C,BitterSweet,bitter
Cucurbitacin H,441818,CC(C)(O)[C@@H](O)CC(=O)[C@](C)(O)[C@@H]([C@@H](C1)O)[C@](C)([C@@]12C)CC(=O)[C@]3(C)[C@H]2CC=C4[C@H]3C[C@H](O)C(=O)C4(C)C,BitterSweet,bitter
Cucurbitacin f,5281320,CC(C)(O)\C=C\C(=O)[C@](C)(O)[C@@H]([C@@H](C1)O)[C@](C)([C@@]12C)CC(=O)[C@]3(C)[C@H]2CC=C4[C@H]3C[C@H](O)[C@@H](O)C4(C)C,BitterSweet,bitter
Cucurbitacin C,5281317,CC(=O)OC(C)(C)\C=C\C(=O)[C@](C)(O)[C@@H]([C@@H](C1)O)[C@](C)([C@@]12C)CC(=O)[C@]3(CO)[C@H]2CC=C4[C@H]3CC[C@H](O)C4(C)C,BitterSweet,bitter
Cucurbitacin A,5281315,CC(=O)OC(C)(C)\C=C\C(=O)[C@](C)(O)[C@@H]([C@@H](C1)O)[C@](C)([C@@]12C)CC(=O)[C@]3(CO)[C@H]2CC=C4[C@H]3C[C@H](O)C(=O)C4(C)C,BitterSweet,bitter
Scillaren A,441870,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@@H]([C@@H]2C)[C@@H](O)[C@@H](O)[C@@H](O2)O[C@@H](CC3)C=C(CC4)[C@@]3(C)[C@@H](CC5)[C@@H]4[C@](O)([C@]56C)CC[C@@H]6c7ccc(=O)oc7,BitterSweet,bitter
Helianthoside A,441930,C1CC(C)(C)C[C@H]([C@]12C([O-])=O)C=3[C@@](C)(C[C@H]2O)[C@@]4(C)[C@H](CC3)[C@]5(C)[C@@H](CC4)C(C)(C)[C@H](CC5)O[C@H](O6)[C@H](O)[C@@H](O)[C@@H]([C@H]6CO[C@@H]([C@H](O)[C@H]7O)OC[C@H]7O)O[C@H](O8)[C@H](O)[C@@H]([C@@H](O)[C@@H]8C)O[C@H](O9)[C@H](O)[C@H](O)[C@@H](O)[C@@H]9C,BitterSweet,bitter
palmarin,442068,C[C@]12[C@]3(O)[C@@H]4[C@@H](O4)[C@@H](OC3=O)[C@H]1[C@@]5(C)[C@H](CC2)C(=O)O[C@H](C5)c6ccoc6,BitterSweet,bitter
Mascaroside,442057,OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC[C@@](O)([C@@H]2O)[C@@H](C3)C[C@H](O)[C@H]([C@]234)[C@@]5(C)[C@H](CC4)c6c(C(=O)C5)occ6,BitterSweet,bitter
Marrubiin,73401,c1occc1CC[C@](O)([C@@]2(C)CCC3)[C@H](C)C[C@@H](OC4=O)[C@H]2[C@]34C,BitterSweet,bitter
Ginkgolide A,9909368,O=C1O[C@@H]2C[C@@H](C(C)(C)C)[C@]3([C@H](O4)OC(=O)[C@@H]3O)[C@@]2([C@@]145)C[C@H]6[C@]5(O)[C@H](C)C(=O)O6,BitterSweet,bitter
Enmein,352542,O=C1C(=C)[C@@H](C2)CC[C@H]([C@]123)[C@]45[C@H]([C@H](O)OC4)C(C)(C)[C@@H](O)C[C@@H]5OC3=O,BitterSweet,bitter
Columbin,188289,C[C@]12[C@]3(O)C(=O)O[C@@H](C=C3)[C@H]1[C@@]4(C)[C@@H](CC2)C(=O)O[C@@H](C4)c5ccoc5,BitterSweet,bitter
Chasmanthin,442012,C[C@]12[C@]3(O)[C@@H]4[C@@H](O4)[C@@H](OC3=O)[C@H]1[C@@]5(C)[C@@H](CC2)C(=O)O[C@H](C5)c6ccoc6,BitterSweet,bitter
Caryoptin,442010,CC(=O)O[C@@H]1CC[C@@H]([C@@]2([C@@]13CO3)COC(=O)C)[C@@](C)([C@H](C4)O[C@@H]([C@@H]45)OC=C5)[C@H](C)C[C@@H]2OC(=O)C,BitterSweet,bitter
6-Acetylpicropolin,441997,CC(=O)OC[C@]1([C@@]23CO3)[C@H](CCC2)[C@@]4([C@H](C)C(=O)[C@@H]1OC(=O)C)C(=O)O[C@@H](C4)c5ccoc5,BitterSweet,bitter
Lactupicrin,174880,c1cc(O)ccc1CC(=O)O[C@@H](CC2C)[C@@H](C(=C)C(=O)O3)[C@H]3[C@H](C=24)C(CO)=CC4=O,BitterSweet,bitter
Lactucin,442266,CC1C[C@H](O)[C@@H](C(=C)C(=O)O2)[C@H]2[C@H](C=13)C(CO)=CC3=O,BitterSweet,bitter
8-Deoxylactucin,442196,CC1CC[C@@H](C(=C)C(=O)O2)[C@H]2[C@H](C=13)C(CO)=CC3=O,BitterSweet,bitter
Cnicin,5281435,OC[C@@H](O)C(=C)C(=O)O[C@H]1CC(\C)=C\CCC(\CO)=C\[C@H]([C@@H]12)OC(=O)C2=C,BitterSweet,bitter
Gentiopicrin,88708,O=C1OCC=C(C1=2)[C@@H](C=C)[C@@H](OC2)O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,BitterSweet,bitter
Lupulone,68051,CC(C)=CCC1(CC=C(C)C)C(=O)[C@@H](C(=O)CC(C)C)C(=O)[C@@H](C1=O)CC=C(C)C,BitterSweet,bitter
phyllanthin,358901,COc(cc1)c(OC)cc1C[C@H](COC)[C@@H](COC)Cc2cc(OC)c(cc2)OC,BitterSweet,bitter
poncirin,442456,C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@@H](O)[C@H](O)[C@H]2CO)[C@@H](O2)Oc(cc3O)cc(c34)O[C@@H](CC4=O)c5ccc(cc5)OC,BitterSweet,bitter
phloridzin,6072,c1cc(O)ccc1CCC(=O)c2c(cc(O)cc2O)O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,BitterSweet,bitter
Neohesperidin,442439,C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@@H](O)[C@H](O)[C@H]2CO)[C@@H](O2)Oc(cc3O)cc(c34)O[C@@H](CC4=O)c(cc5)cc(O)c5OC,BitterSweet,bitter
Neoeriocitrin,114627,C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@@H](O)[C@H](O)[C@H]2CO)[C@@H](O2)Oc(cc3O)cc(c34)O[C@@H](CC4=O)c(c5)ccc(O)c5O,BitterSweet,bitter
Naringin,442428,C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@@H](O)[C@H](O)[C@H]2CO)[C@@H](O2)Oc(cc3O)cc(c34)O[C@@H](CC4=O)c5ccc(O)cc5,BitterSweet,bitter
Quinine,3034034,C=C[C@H]([C@H]12)C[N@H+](CC2)[C@@H](C1)[C@H](O)c3ccnc(c34)ccc(c4)OC,BitterSweet,bitter
Cusparine,442893,O1COc(c12)ccc(c2)CCc(cc3OC)[nH+]c(c34)cccc4,BitterSweet,bitter
progoitrin,5281139,C=C[C@H](O)C/C(=N/OS([O-])(=O)=O)S[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,BitterSweet,bitter
Sarmentosin,5281123,N#C/C(CO)=C\CO[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,BitterSweet,bitter
Amygdalin,656516,c1ccccc1[C@H](C#N)O[C@H](O2)[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,BitterSweet,bitter
Gentiobiose,441422,O[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO[C@H](O2)[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO,BitterSweet,bitter
stevioside,442089,OC[C@H]1[C@@H](O)[C@H](O)[C@H](O)[C@@H](O1)OC(=O)[C@](C)(CCC2)[C@@H](CC3)[C@@]2(C)[C@H]([C@@]345)CC[C@@](C5)(C(=C)C4)O[C@H](O6)[C@H]([C@@H](O)[C@H](O)[C@@H]6CO)O[C@H](O7)[C@@H](O)[C@@H](O)[C@H](O)[C@@H]7CO,BitterSweet,bitter
Donepezil,3152,COc(c1)c(OC)cc(c12)C[C@@H](C2=O)C[C@H]3CC[N@@H+](CC3)Cc4ccccc4,BitterSweet,bitter
Diazepam,3016,c1c(Cl)ccc(c12)N(C)C(=O)CN=C2c3ccccc3,BitterSweet,bitter
pGG,65238,c1c(O)c(O)c(O)cc1C(=O)OC[C@H]2[C@H](OC(=O)c3cc(O)c(O)c(c3)O)[C@H](OC(=O)c4cc(O)c(O)c(c4)O)[C@H](OC(=O)c5cc(O)c(O)c(c5)O)[C@@H](O2)OC(=O)c6cc(O)c(O)c(c6)O,BitterSweet,bitter
procyanidin b3,146798,Oc1c(O)ccc(c1)[C@@H]([C@H](C2)O)Oc(c23)c(c(O)cc3O)[C@H]4[C@H](O)[C@H](c(c5)ccc(O)c5O)Oc(c46)cc(O)cc6O,BitterSweet,bitter
bergapten,2355,O=c(o1)ccc(c2OC)c1cc(c23)occ3,BitterSweet,bitter
isopimpinellin,68079,O=c(o1)ccc(c2OC)c1c(OC)c(c23)occ3,BitterSweet,bitter
skimmianine,6760,c1coc(c12)[nH+]c3c(c2OC)ccc(OC)c3OC,BitterSweet,bitter
trp-pro,14409732,[O-]C(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])Cc2c[nH]c(c23)cccc3,BitterSweet,bitter
trp-pro,14409732,[O-]C(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc2c[nH]c(c23)cccc3,BitterSweet,bitter
trp-trp-trp,44398561,c1cccc(c12)[nH]cc2C[C@@H](C([O-])=O)NC(=O)[C@H](Cc3c[nH]c(c34)cccc4)NC(=O)[C@@H]([NH3+])Cc5c[nH]c(c56)cccc6,BitterSweet,bitter
urea,1176,NC(=O)N,BitterSweet,bitter
(-)-Haematoxylin,320930,C1C2=CC(=C(C=C2[C@@H]3[C@]1(COC4=C3C=CC(=C4O)O)O)O)O,ChemtastesDB,sweet
(+)-4β-hydroxyhernandulcin,126862,CC1=CC(=O)[C@@H](C[C@H]1O)[C@](C)(CCC=C(C)C)O,ChemtastesDB,sweet
(+)-Dihydroquercetin 3-acetate,442540,CC(=O)O[C@@H]1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O,ChemtastesDB,sweet
(+)-Haematoxylin,442514,C1C2=CC(=C(C=C2[C@H]3[C@@]1(COC4=C3C=CC(=C4O)O)O)O)O,ChemtastesDB,sweet
(±)-chiro-inositol,892,C1(C(C(C(C(C1O)O)O)O)O)O,ChemtastesDB,sweet
(E)-3-(4-methoxybenzoyl)acrylic acid,5355095,COC1=CC=C(C=C1)C(=O)/C=C/C(=O)O,ChemtastesDB,sweet
"(NE)-N-[(4-methylcyclohexa-1,4-dien-1-yl)methylidene]hydroxylamine",44298881,CC1=CCC(=CC1)/C=N/O,ChemtastesDB,sweet
"(NE)-N-[[4-(1-methoxyethyl)cyclohexa-1,3-dien-1-yl]methylidene]hydroxylamine",44457660,CC(C1=CC=C(CC1)/C=N/O)OC,ChemtastesDB,sweet
"(NE)-N-[[4-(1-methoxyethyl)cyclohexa-1,4-dien-1-yl]methylidene]hydroxylamine",44274568,CC(C1=CCC(=CC1)/C=N/O)OC,ChemtastesDB,sweet
"[5,7-dihydroxy-2-(4-hydroxyphenyl)-6-methoxy-4-oxo-2,3-dihydrochromen-3-yl] acetate",3512642,CC(=O)OC1C(OC2=C(C1=O)C(=C(C(=C2)O)OC)O)C3=CC=C(C=C3)O,ChemtastesDB,sweet
"1,2-butanediol",11429,CCC(CO)O,ChemtastesDB,sweet
"1,3-Cyclohexadiene, 1,4-dimethyl-",141267,CC1=CC=C(CC1)C,ChemtastesDB,sweet
"1,3-Dithiane-5-ylsulfamic acid sodium salt",23721061,C1C(CSCS1)NS(=O)(=O)[O-].[Na+],ChemtastesDB,sweet
"1,4-Anhydro-ribitol",10931473,C1[C@@H]([C@@H]([C@H](O1)CO)O)O,ChemtastesDB,sweet
"1,4-Anhydro-xylitol",104501,C1[C@@H]([C@H]([C@H](O1)CO)O)O,ChemtastesDB,sweet
"1,4-benzodioxane isovanillyl",3063082,COC1=C(C=C(C=C1)C2COC3=CC=CC=C3O2)O,ChemtastesDB,sweet
"1,5-Anhydro-galactitol",446996,C1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O,ChemtastesDB,sweet
"1,5-Anhydro-glucitol",64960,C1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,ChemtastesDB,sweet
"1,5-Anhydro-mannitol",445184,C1[C@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O,ChemtastesDB,sweet
"1,5-Dimethyl-2-phenyl-3-oxo-4-pyrazolidinylsulfamic acid sodium salt",102006563,CC1C(C(=O)N(N1C)C2=CC=CC=C2)NS(=O)(=O)[O-].[Na+],ChemtastesDB,sweet
1-Aminocyclobutane-1-carboxylic acid,89643,C1CC(C1)(C(=O)O)N,ChemtastesDB,sweet
1-Methylcyclohexene,11574,CC1=CCCCC1,ChemtastesDB,sweet
"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-methoxy-3,4-dihydro-2H-1-benzopyran-4-one",3515648,COC1=C(C2=C(C=C1O)OC(C(C2=O)O)C3=CC(=C(C=C3)O)O)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-1,3-benzodioxan-4-one",85894469,COC1=C(C=C(C=C1)C2OC3=CC=CC=C3C(=O)O2)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-1,3-benzothioxan-4-one",85894472,COC1=C(C=C(C=C1)C2OC(=O)C3=CC=CC=C3S2)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-1,3-benzoxathiole",86173339,COC1=C(C=C(C=C1)C2OC3=CC=CC=C3S2)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydro-1,4-benzoxathiin-6-ol",3073724,COC1=C(C=C(C=C1)C2CSC3=C(O2)C=CC(=C3)O)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-2,3-dihydro-1,4-benzoxathiine",66777452,COC1=C(C=C(C=C1)C2CSC3=CC=CC=C3O2)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-3,4-dihydro-2H-1-benzothiopyran",86173344,COC1=C(C=C(C=C1)C2CCC3=CC=CC=C3S2)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-4H-1,3-benzodithiine, (r)-form",15847315,COC1=C(C=C(C=C1)C2SCC3=CC=CC=C3S2)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-4H-1,3-benzodithiole ",86173336,COC1=C(C=C(C=C1)C2SC3=CC=CC=C3S2)O,ChemtastesDB,sweet
"2-(3-hydroxy-4-methoxyphenyl)-4H-1,3-benzoxathiine",86173333,COC1=C(C=C(C=C1)C2OC3=CC=CC=C3CS2)O,ChemtastesDB,sweet
2-(4-chlorobenzoyl)benzoic acid,66564,C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)Cl)C(=O)O,ChemtastesDB,sweet
2-(4-ethoxybenzoyl)benzoic acid,10107153,CCOC1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,ChemtastesDB,sweet
2-(4-ethylphenylsulfonyl)-3-methylbutanoic acid,15130543,CCC1=CC=C(C=C1)S(=O)(=O)C(C(C)C)C(=O)O,ChemtastesDB,sweet
2-(4-hydroxybenzoyl)benzoic acid,6814,C1=CC=C(C(=C1)C(=O)C2=CC=C(C=C2)O)C(=O)O,ChemtastesDB,sweet
2-(4-methoxybenzoyl)benzoic acid,231963,COC1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,ChemtastesDB,sweet
2-(4-methoxyphenylthio) benzoic Acid S-Oxide,2824899,COC1=CC=C(C=C1)S(=O)C2=CC=CC=C2C(=O)O,ChemtastesDB,sweet
2-(4-methylbenzoyl)benzoic acid,66563,CC1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,ChemtastesDB,sweet
2-(4-methylphenylsulfonyl)-3-methylbutanoic acid,15130538,CC1=CC=C(C=C1)S(=O)(=O)C(C(C)C)C(=O)O,ChemtastesDB,sweet
2-(benzenesulfonyl)-3-methylpentanoic acid,21963783,CCC(C)C(C(=O)O)S(=O)(=O)C1=CC=CC=C1,ChemtastesDB,sweet
"2,6-bis(trifluoromethyl)-4-pyridylsulfamic acid sodium salt",102006553,C1=C(C=C(N=C1C(f)(f)f)C(f)(f)f)NS(=O)(=O)[O-].[Na+],ChemtastesDB,sweet
2-[4-(dimethylamino)benzoyl]benzoic acid,88937,CN(C)C1=CC=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O,ChemtastesDB,sweet
2-Aminobenzoic acid,227,C1=CC=C(C(=C1)C(=O)O)N,ChemtastesDB,sweet
2-Cyclopentyl-2-phenylsulfonylethanoic acid,82933891,C1CCC(C1)C(C(=O)O)S(=O)(=O)C2=CC=CC=C2,ChemtastesDB,sweet
2-Deoxy-fructose,22858201,C1[C@H]([C@H]([C@@H](C(O1)CO)O)O)O,ChemtastesDB,sweet
2-Methoxy-5-(3-phenylpropyl)phenol,85793562,COC1=C(C=C(C=C1)CCCC2=CC=CC=C2)O,ChemtastesDB,sweet
